"X","plot_richness","treeID","cell_x","cell_y","sp","focal","biomass_1","biomass_2","biomass_3","biomass_4","biomass_5","biomass_6","biomass_7","alive_1","alive_2","alive_3","alive_4","alive_5","alive_6","alive_7","measured_1","measured_2","measured_3","measured_4","measured_5","measured_6","measured_7","neigh1_treeID","neigh2_treeID","neigh3_treeID","neigh4_treeID","neigh5_treeID","neigh6_treeID","neigh7_treeID","neigh8_treeID","neigh1_dist","neigh2_dist","neigh3_dist","neigh4_dist","neigh5_dist","neigh6_dist","neigh7_dist","neigh8_dist","ID","plotID_1","plotID_2","bm_1","bm_2","bm_3","bm_4","bm_5","bm_6","bm_7","gr_7","gr_std"
16157,8,"t120100010908",9,8,"Sapium sebiferum",TRUE,163.0741842,428.2619105,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100010807","t120100010808","t120100010809","t120100010907","t120100010909","t120100011007","t120100011008","t120100011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16147,"A","T10",1,1,0,0,0,0,0,0,-0.378033046582063
16158,8,"t120100010909",9,9,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100010808","t120100010809","t120100010810","t120100010908","t120100010910","t120100011008","t120100011009","t120100011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16148,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16159,8,"t120100010910",9,10,"Liquidambar formosana",TRUE,48.28266625,353.7083826,1228.976909,5052.976894,7981.720755,13360.80793,16338.17092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100010809","t120100010810","t120100010811","t120100010909","t120100010911","t120100011009","t120100011010","t120100011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16149,"A","T10",1,1,1,1,1,1,1,2977.36299,0.431202596811677
16162,8,"t120100010913",9,13,"Castanea henryi",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100010812","t120100010813","t120100010814","t120100010912","t120100010914","t120100011012","t120100011013","t120100011014",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16152,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16167,8,"t120100011006",10,6,"Sapium sebiferum",TRUE,35.40574921,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100010905","t120100010906","t120100010907","t120100011005","t120100011007","t120100011105","t120100011106","t120100011107",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16157,"A","T10",1,0,0,0,0,0,0,0,-0.378033046582063
16168,8,"t120100011007",10,7,"Castanopsis sclerophylla",TRUE,-1,-1,-1,0.272140464,0.01727876,0.291579068,1.209513172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"t120100010906","t120100010907","t120100010908","t120100011006","t120100011008","t120100011106","t120100011107","t120100011108",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16158,"A","T10",NA,NA,NA,1,1,1,1,0.917934104,-0.377783555674257
16169,8,"t120100011008",10,8,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100010907","t120100010908","t120100010909","t120100011007","t120100011009","t120100011107","t120100011108","t120100011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16159,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16170,8,"t120100011009",10,9,"Sapindus mukorossi",TRUE,380.34846,1481.833334,2427.295015,3971.639682,4904.585336,8213.051194,11432.87142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100010908","t120100010909","t120100010910","t120100011008","t120100011010","t120100011108","t120100011109","t120100011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16160,"A","T10",1,1,1,1,1,1,1,3219.820226,0.49710152751946
16171,8,"t120100011010",10,10,"Sapindus mukorossi",TRUE,163.9754286,557.2871208,1963.08975,2694.792833,3708.668388,5085.174027,6756.031326,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100010909","t120100010910","t120100010911","t120100011009","t120100011011","t120100011109","t120100011110","t120100011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16161,"A","T10",1,1,1,1,1,1,1,1670.857299,0.076099447815401
16172,8,"t120100011011",10,11,"Choerospondias axillaris",TRUE,537.0822818,-1,2957.488256,5112.97503,8851.941625,18261.08624,18447.45217,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100010910","t120100010911","t120100010912","t120100011010","t120100011012","t120100011110","t120100011111","t120100011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16162,"A","T10",1,NA,1,1,1,1,1,186.36593,-0.327379513984003
16178,8,"t120100011105",11,5,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011004","t120100011005","t120100011006","t120100011104","t120100011106","t120100011204","t120100011205","t120100011206",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16168,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16180,8,"t120100011107",11,7,"Liquidambar formosana",TRUE,70.24098519,403.5331781,1483.247994,4906.775026,6664.431909,13032.04398,15897.14998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100011006","t120100011007","t120100011008","t120100011106","t120100011108","t120100011206","t120100011207","t120100011208",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16170,"A","T10",1,1,1,1,1,1,1,2865.106,0.400691584942044
16181,8,"t120100011108",11,8,"Quercus serrata",TRUE,8.844211638,24.38661297,86.13893627,79.77132066,86.13893627,100.0826596,107.1060042,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100011007","t120100011008","t120100011009","t120100011107","t120100011109","t120100011207","t120100011208","t120100011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16171,"A","T10",1,1,1,1,1,1,1,7.0233446,-0.376124128923973
16182,8,"t120100011109",11,9,"Choerospondias axillaris",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011008","t120100011009","t120100011010","t120100011108","t120100011110","t120100011208","t120100011209","t120100011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16172,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16184,8,"t120100011111",11,11,"Choerospondias axillaris",TRUE,258.710155,2155.917959,8620.222365,8935.450509,13944.83668,21638.85513,23622.22539,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100011010","t120100011011","t120100011012","t120100011110","t120100011112","t120100011210","t120100011211","t120100011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16174,"A","T10",1,1,1,1,1,1,1,1983.37026,0.161039251229736
16185,8,"t120100011112",11,12,"Choerospondias axillaris",TRUE,575.0647653,1236.574654,4545.896743,5732.46009,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"t120100011011","t120100011012","t120100011013","t120100011111","t120100011113","t120100011211","t120100011212","t120100011213",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16175,"A","T10",1,1,1,1,0,0,0,0,-0.378033046582063
16192,8,"t120100011207",12,7,"Castanopsis sclerophylla",TRUE,-1,0.120951317,0.622035345,2.213841073,13.82300768,57.67217984,136.0140758,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100011106","t120100011107","t120100011108","t120100011206","t120100011208","t120100011306","t120100011307","t120100011308",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16182,"A","T10",NA,1,1,1,1,1,1,78.34189596,-0.356740024940159
16193,8,"t120100011208",12,8,"Castanea henryi",TRUE,20.65848497,32.86577155,98.11822176,489.1023277,2451.108042,7665.760355,9257.917745,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120100011107","t120100011108","t120100011109","t120100011207","t120100011209","t120100011307","t120100011308","t120100011309",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16183,"A","T10",1,1,1,1,1,1,1,1592.15739,0.0547091196261452
16196,8,"t120100011211",12,11,"Quercus serrata",TRUE,0.731598389,6.638577976,73.15983892,173.4179467,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"t120100011110","t120100011111","t120100011112","t120100011210","t120100011212","t120100011310","t120100011311","t120100011312",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16186,"A","T10",1,1,1,1,0,0,0,0,-0.378033046582063
16197,8,"t120100011212",12,12,"Castanea henryi",TRUE,2.759574987,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011111","t120100011112","t120100011113","t120100011211","t120100011213","t120100011311","t120100011312","t120100011313",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16187,"A","T10",1,0,0,0,0,0,0,0,-0.378033046582063
16199,8,"t120100011214",12,14,"Castanopsis sclerophylla",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011113","t120100011114","t120100011115","t120100011213","t120100011215","t120100011313","t120100011314","t120100011315",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16189,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16203,8,"t120100011306",13,6,"Sapium sebiferum",TRUE,21.90082779,25.88279647,50.26548246,92.14683952,168.9833236,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t120100011205","t120100011206","t120100011207","t120100011305","t120100011307","t120100011405","t120100011406","t120100011407",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16193,"A","T10",1,1,1,1,1,0,0,0,-0.378033046582063
16205,8,"t120100011308",13,8,"Sapindus mukorossi",TRUE,29.8309145,86.16163428,221.9975033,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"t120100011207","t120100011208","t120100011209","t120100011307","t120100011309","t120100011407","t120100011408","t120100011409",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16195,"A","T10",1,1,1,0,0,0,0,0,-0.378033046582063
16207,8,"t120100011310",13,10,"Sapindus mukorossi",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011209","t120100011210","t120100011211","t120100011309","t120100011311","t120100011409","t120100011410","t120100011411",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16197,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16221,8,"t120100011412",14,12,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120100011311","t120100011312","t120100011313","t120100011411","t120100011413","t120100011511","t120100011512","t120100011513",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16211,"A","T10",0,0,0,0,0,0,0,0,-0.378033046582063
16820,2,"t120170010808",8,8,"Liquidambar formosana",TRUE,-1,-1,-1,-1,4.506221962,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"t120170010707","t120170010708","t120170010709","t120170010807","t120170010809","t120170010907","t120170010908","t120170010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16810,"A","T17",NA,NA,NA,NA,1,0,0,0,-0.378033046582063
16821,2,"t120170010809",8,9,"Liquidambar formosana",TRUE,37.56987458,143.9647793,350.4038198,906.6698837,1943.328249,2691.680035,3777.433188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010708","t120170010709","t120170010710","t120170010808","t120170010810","t120170010908","t120170010909","t120170010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16811,"A","T17",1,1,1,1,1,1,1,1085.753153,-0.0829295760661161
16822,2,"t120170010810",8,10,"Sapindus mukorossi",TRUE,309.4090202,679.3513472,1284.443612,2250.726159,3382.079215,4843.277302,6295.280439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010709","t120170010710","t120170010711","t120170010809","t120170010811","t120170010909","t120170010910","t120170010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16812,"A","T17",1,1,1,1,1,1,1,1452.003137,0.0166157405246523
16826,2,"t120170010908",9,8,"Liquidambar formosana",TRUE,21.91826363,168.9833236,588.8130031,3300.056551,6014.554592,8616.484705,13744.30995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010807","t120170010808","t120170010809","t120170010907","t120170010909","t120170011007","t120170011008","t120170011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16816,"A","T17",1,1,1,1,1,1,1,5127.825245,1.01568984689296
16827,2,"t120170010909",9,9,"Liquidambar formosana",TRUE,3.316579364,55.87715233,168.2322866,875.1643825,1721.947578,2494.344064,3382.124866,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010808","t120170010809","t120170010810","t120170010908","t120170010910","t120170011008","t120170011009","t120170011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16817,"A","T17",1,1,1,1,1,1,1,887.780802,-0.136737688605211
16828,2,"t120170010910",9,10,"Liquidambar formosana",TRUE,39.26221127,319.0405149,849.1724943,2212.091343,2928.143031,5702.914295,7384.030494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010809","t120170010810","t120170010811","t120170010909","t120170010911","t120170011009","t120170011010","t120170011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16818,"A","T17",1,1,1,1,1,1,1,1681.116199,0.0788877768064898
16832,2,"t120170011008",10,8,"Liquidambar formosana",TRUE,3.460778467,44.74978824,181.943218,757.1954971,1628.488534,2709.035499,3835.996549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010907","t120170010908","t120170010909","t120170011007","t120170011009","t120170011107","t120170011108","t120170011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16822,"A","T17",1,1,1,1,1,1,1,1126.96105,-0.0717294304494415
16833,2,"t120170011009",10,9,"Liquidambar formosana",TRUE,45.53487224,326.7591725,1411.348719,5934.594186,10444.95386,14894.38341,21473.0489,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170010908","t120170010909","t120170010910","t120170011008","t120170011010","t120170011108","t120170011109","t120170011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16823,"A","T17",1,1,1,1,1,1,1,6578.66549,1.41002256449153
16838,2,"t120170011108",11,8,"Liquidambar formosana",TRUE,5.046968598,47.31533061,254.5274386,1063.396284,2236.592173,2977.038544,4542.271738,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170011007","t120170011008","t120170011009","t120170011107","t120170011109","t120170011207","t120170011208","t120170011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16828,"A","T17",1,1,1,1,1,1,1,1565.233194,0.0473912282081025
16839,2,"t120170011109",11,9,"Sapindus mukorossi",TRUE,50.0067723,172.0021978,308.7783455,622.0115478,865.9737318,1313.656035,1593.447711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170011008","t120170011009","t120170011010","t120170011108","t120170011110","t120170011208","t120170011209","t120170011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16829,"A","T17",1,1,1,1,1,1,1,279.791676,-0.301986760756473
16840,2,"t120170011110",11,10,"Sapindus mukorossi",TRUE,325.4711588,918.9733423,1567.370027,2804.097363,3728.953897,5292.865964,6857.243869,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120170011009","t120170011010","t120170011011","t120170011109","t120170011111","t120170011209","t120170011210","t120170011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16830,"A","T17",1,1,1,1,1,1,1,1564.377905,0.0471587639951304
16902,8,"t120090010509",5,9,"Castanea henryi",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120090010408","t120090010409","t120090010410","t120090010508","t120090010510","t120090010608","t120090010609","t120090010610",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16892,"A","T9",0,0,0,0,0,0,0,0,-0.378033046582063
16907,8,"t120090010514",5,14,"Castanopsis sclerophylla",TRUE,-1,-1,0.146869457,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"t120090010413","t120090010414","t120090010415","t120090010513","t120090010515","t120090010613","t120090010614","t120090010615",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16897,"A","T9",NA,NA,1,0,0,0,0,0,-0.378033046582063
16910,8,"t120090010605",6,5,"Sapium sebiferum",TRUE,1.73180295,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120090010504","t120090010505","t120090010506","t120090010604","t120090010606","t120090010704","t120090010705","t120090010706",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16900,"A","T9",1,0,0,0,0,0,0,0,-0.378033046582063
16918,8,"t120090010613",6,13,"Sapium sebiferum",TRUE,292.0110372,-1,2.120575041,2.6939157,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"t120090010512","t120090010513","t120090010514","t120090010612","t120090010614","t120090010712","t120090010713","t120090010714",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16908,"A","T9",1,NA,1,1,0,0,0,0,-0.378033046582063
16924,8,"t120090010707",7,7,"Castanopsis sclerophylla",TRUE,0.207345115,5.11451284,32.85124168,128.6511644,393.2429699,701.5565168,727.7462567,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010606","t120090010607","t120090010608","t120090010706","t120090010708","t120090010806","t120090010807","t120090010808",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16914,"A","T9",1,1,1,1,1,1,1,26.1897398999999,-0.370914777466247
16925,8,"t120090010708",7,8,"Choerospondias axillaris",TRUE,331.7957738,1440.692176,1264.805202,5414.286124,9326.596907,15650.66304,18339.72035,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010607","t120090010608","t120090010609","t120090010707","t120090010709","t120090010807","t120090010808","t120090010809",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16915,"A","T9",1,1,1,1,1,1,1,2689.05731,0.352842237919438
16928,8,"t120090010711",7,11,"Sapium sebiferum",TRUE,24.8873043,34.63605901,53.01437603,65.34512719,71.37698509,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t120090010610","t120090010611","t120090010612","t120090010710","t120090010712","t120090010810","t120090010811","t120090010812",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16918,"A","T9",1,1,1,1,1,0,0,0,-0.378033046582063
16930,8,"t120090010713",7,13,"Sapium sebiferum",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120090010612","t120090010613","t120090010614","t120090010712","t120090010714","t120090010812","t120090010813","t120090010814",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16920,"A","T9",0,0,0,0,0,0,0,0,-0.378033046582063
16936,8,"t120090010807",8,7,"Castanea henryi",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t120090010706","t120090010707","t120090010708","t120090010806","t120090010808","t120090010906","t120090010907","t120090010908",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16926,"A","T9",0,0,0,0,0,0,0,0,-0.378033046582063
16937,8,"t120090010808",8,8,"Sapindus mukorossi",TRUE,34.40043956,70.30589834,115.1726716,295.9670484,824.9397408,1718.138554,2296.764697,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010707","t120090010708","t120090010709","t120090010807","t120090010809","t120090010907","t120090010908","t120090010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16927,"A","T9",1,1,1,1,1,1,1,578.626143,-0.22076471863961
16941,8,"t120090010812",8,12,"Quercus serrata",TRUE,10.97397584,124.3717262,130.097161,246.6705902,361.5383114,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t120090010711","t120090010712","t120090010713","t120090010811","t120090010813","t120090010911","t120090010912","t120090010913",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16931,"A","T9",1,1,1,1,1,0,0,0,-0.378033046582063
16948,8,"t120090010907",9,7,"Sapium sebiferum",TRUE,68.09402077,93.4820164,335.7577149,549.3379097,811.5911921,1159.899079,1437.192736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010806","t120090010807","t120090010808","t120090010906","t120090010908","t120090011006","t120090011007","t120090011008",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16938,"A","T9",1,1,1,1,1,1,1,277.293657,-0.302665712573724
16949,8,"t120090010908",9,8,"Sapindus mukorossi",TRUE,6.19207912,56.18738461,116.9614945,416.7204747,623.6871359,1631.681649,2276.039866,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010807","t120090010808","t120090010809","t120090010907","t120090010909","t120090011007","t120090011008","t120090011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16939,"A","T9",1,1,1,1,1,1,1,644.358217,-0.202898997404526
16950,8,"t120090010909",9,9,"Liquidambar formosana",TRUE,21.8101143,178.8068875,1371.473661,3375.621887,6704.230862,9705.500863,14362.18558,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010808","t120090010809","t120090010810","t120090010908","t120090010910","t120090011008","t120090011009","t120090011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16940,"A","T9",1,1,1,1,1,1,1,4656.684717,0.88763568971243
16951,8,"t120090010910",9,10,"Castanea henryi",TRUE,47.43019509,100.8969605,501.4377716,2182.052475,4945.464996,12494.73032,17843.21065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t120090010809","t120090010810","t120090010811","t120090010909","t120090010911","t120090011009","t120090011010","t120090011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16941,"A","T9",1,1,1,1,1,1,1,5348.48033,1.07566303802814
16952,8,"t120090010911",9,11,"Nyssa sinensis",TRUE,6.488959626,26.53263492,0.19226547,21.02102476,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"t120090010810","t120090010811","t120090010812","t120090010910","t120090010912","t120090011010","t120090011011","t120090011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,16942,"A","T9",1,1,1,1,0,0,0,0,-0.378033046582063
