"","plot_richness","treeID","cell_x","cell_y","sp","focal","plotID_1","plotID_2"
"3098",4,"t117190011011",10,11,"Nyssa sinensis",TRUE,"A","Q19"
"3099",4,"t117190011012",10,12,"Nyssa sinensis",TRUE,"A","Q19"
"3100",4,"t117190011013",10,13,"Liquidambar formosana",TRUE,"A","Q19"
"3101",4,"t117190011014",10,14,"Nyssa sinensis",TRUE,"A","Q19"
"3102",4,"t117190011015",10,15,"Castanea henryi",FALSE,"A","Q19"
"3103",4,"t117190011104",11,4,"Castanea henryi",FALSE,"A","Q19"
"3104",4,"t117190011105",11,5,"Liquidambar formosana",TRUE,"A","Q19"
"3105",4,"t117190011106",11,6,"Sapindus mukorossi",TRUE,"A","Q19"
"3106",4,"t117190011107",11,7,"Liquidambar formosana",TRUE,"A","Q19"
"3107",4,"t117190011108",11,8,"Sapindus mukorossi",TRUE,"A","Q19"
"3108",4,"t117190011109",11,9,"Nyssa sinensis",TRUE,"A","Q19"
"3109",4,"t117190011110",11,10,"Liquidambar formosana",TRUE,"A","Q19"
"3110",4,"t117190011111",11,11,"Nyssa sinensis",TRUE,"A","Q19"
"3111",4,"t117190011112",11,12,"Liquidambar formosana",TRUE,"A","Q19"
"3112",4,"t117190011113",11,13,"Liquidambar formosana",TRUE,"A","Q19"
"3113",4,"t117190011114",11,14,"Nyssa sinensis",TRUE,"A","Q19"
"3114",4,"t117190011115",11,15,"Liquidambar formosana",FALSE,"A","Q19"
"3115",4,"t117190011204",12,4,"Sapindus mukorossi",FALSE,"A","Q19"
"3116",4,"t117190011205",12,5,"Liquidambar formosana",TRUE,"A","Q19"
"3117",4,"t117190011206",12,6,"Castanea henryi",TRUE,"A","Q19"
"3118",4,"t117190011207",12,7,"Nyssa sinensis",TRUE,"A","Q19"
"3119",4,"t117190011208",12,8,"Castanea henryi",TRUE,"A","Q19"
"3120",4,"t117190011209",12,9,"Liquidambar formosana",TRUE,"A","Q19"
"3121",4,"t117190011210",12,10,"Nyssa sinensis",TRUE,"A","Q19"
"3122",4,"t117190011211",12,11,"Castanea henryi",TRUE,"A","Q19"
"3123",4,"t117190011212",12,12,"Liquidambar formosana",TRUE,"A","Q19"
"3124",4,"t117190011213",12,13,"Nyssa sinensis",TRUE,"A","Q19"
"3125",4,"t117190011214",12,14,"Nyssa sinensis",TRUE,"A","Q19"
"3126",4,"t117190011215",12,15,"Liquidambar formosana",FALSE,"A","Q19"
"3127",4,"t117190011304",13,4,"Sapindus mukorossi",FALSE,"A","Q19"
"3128",4,"t117190011305",13,5,"Liquidambar formosana",TRUE,"A","Q19"
"3129",4,"t117190011306",13,6,"Liquidambar formosana",TRUE,"A","Q19"
"3130",4,"t117190011307",13,7,"Castanea henryi",TRUE,"A","Q19"
"3131",4,"t117190011308",13,8,"Nyssa sinensis",TRUE,"A","Q19"
"3132",4,"t117190011309",13,9,"Liquidambar formosana",TRUE,"A","Q19"
"3133",4,"t117190011310",13,10,"Nyssa sinensis",TRUE,"A","Q19"
"3134",4,"t117190011311",13,11,"Castanea henryi",TRUE,"A","Q19"
"3135",4,"t117190011312",13,12,"Liquidambar formosana",TRUE,"A","Q19"
"3136",4,"t117190011313",13,13,"Nyssa sinensis",TRUE,"A","Q19"
"3137",4,"t117190011314",13,14,"Nyssa sinensis",TRUE,"A","Q19"
"3138",4,"t117190011315",13,15,"Sapindus mukorossi",FALSE,"A","Q19"
"3139",4,"t117190011404",14,4,"Castanea henryi",FALSE,"A","Q19"
"3140",4,"t117190011405",14,5,"Liquidambar formosana",TRUE,"A","Q19"
"3141",4,"t117190011406",14,6,"Castanea henryi",TRUE,"A","Q19"
"3142",4,"t117190011407",14,7,"Nyssa sinensis",TRUE,"A","Q19"
"3143",4,"t117190011408",14,8,"Sapindus mukorossi",TRUE,"A","Q19"
"3144",4,"t117190011409",14,9,"Liquidambar formosana",TRUE,"A","Q19"
"3145",4,"t117190011410",14,10,"Castanea henryi",TRUE,"A","Q19"
"3146",4,"t117190011411",14,11,"Sapindus mukorossi",TRUE,"A","Q19"
"3147",4,"t117190011412",14,12,"Nyssa sinensis",TRUE,"A","Q19"
"3148",4,"t117190011413",14,13,"Nyssa sinensis",TRUE,"A","Q19"
"3149",4,"t117190011414",14,14,"Sapindus mukorossi",TRUE,"A","Q19"
"3150",4,"t117190011415",14,15,"Castanea henryi",FALSE,"A","Q19"
"3151",4,"t117190011504",15,4,"Sapindus mukorossi",FALSE,"A","Q19"
"3152",4,"t117190011505",15,5,"Liquidambar formosana",FALSE,"A","Q19"
"3153",4,"t117190011506",15,6,"Sapindus mukorossi",FALSE,"A","Q19"
"3154",4,"t117190011507",15,7,"Sapindus mukorossi",FALSE,"A","Q19"
"3155",4,"t117190011508",15,8,"Sapindus mukorossi",FALSE,"A","Q19"
"3156",4,"t117190011509",15,9,"Castanea henryi",FALSE,"A","Q19"
"3157",4,"t117190011510",15,10,"Sapindus mukorossi",FALSE,"A","Q19"
"3158",4,"t117190011511",15,11,"Sapindus mukorossi",FALSE,"A","Q19"
"3159",4,"t117190011512",15,12,"Sapindus mukorossi",FALSE,"A","Q19"
"3160",4,"t117190011513",15,13,"Liquidambar formosana",FALSE,"A","Q19"
"3161",4,"t117190011514",15,14,"Sapindus mukorossi",FALSE,"A","Q19"
"3162",4,"t117190011515",15,15,"Nyssa sinensis",FALSE,"A","Q19"
"3163",4,"t117200010404",4,4,"Castanea henryi",FALSE,"A","Q20"
"3164",4,"t117200010405",4,5,"Nyssa sinensis",FALSE,"A","Q20"
"3165",4,"t117200010406",4,6,"Liquidambar formosana",FALSE,"A","Q20"
"3166",4,"t117200010407",4,7,"Castanea henryi",FALSE,"A","Q20"
"3167",4,"t117200010408",4,8,"Nyssa sinensis",FALSE,"A","Q20"
"3168",4,"t117200010409",4,9,"Nyssa sinensis",FALSE,"A","Q20"
"3169",4,"t117200010410",4,10,"Nyssa sinensis",FALSE,"A","Q20"
"3170",4,"t117200010411",4,11,"Nyssa sinensis",FALSE,"A","Q20"
"3171",4,"t117200010412",4,12,"Castanea henryi",FALSE,"A","Q20"
"3172",4,"t117200010413",4,13,"Sapindus mukorossi",FALSE,"A","Q20"
"3173",4,"t117200010414",4,14,"Castanea henryi",FALSE,"A","Q20"
"3174",4,"t117200010415",4,15,"Liquidambar formosana",FALSE,"A","Q20"
"3175",4,"t117200010504",5,4,"Sapindus mukorossi",FALSE,"A","Q20"
"3176",4,"t117200010505",5,5,"Liquidambar formosana",TRUE,"A","Q20"
"3177",4,"t117200010506",5,6,"Sapindus mukorossi",TRUE,"A","Q20"
"3178",4,"t117200010507",5,7,"Liquidambar formosana",TRUE,"A","Q20"
"3179",4,"t117200010508",5,8,"Nyssa sinensis",TRUE,"A","Q20"
"3180",4,"t117200010509",5,9,"Castanea henryi",TRUE,"A","Q20"
"3181",4,"t117200010510",5,10,"Liquidambar formosana",TRUE,"A","Q20"
"3182",4,"t117200010511",5,11,"Nyssa sinensis",TRUE,"A","Q20"
"3183",4,"t117200010512",5,12,"Liquidambar formosana",TRUE,"A","Q20"
"3184",4,"t117200010513",5,13,"Castanea henryi",TRUE,"A","Q20"
"3185",4,"t117200010514",5,14,"Castanea henryi",TRUE,"A","Q20"
"3186",4,"t117200010515",5,15,"Castanea henryi",FALSE,"A","Q20"
"3187",4,"t117200010604",6,4,"Sapindus mukorossi",FALSE,"A","Q20"
"3188",4,"t117200010605",6,5,"Nyssa sinensis",TRUE,"A","Q20"
"3189",4,"t117200010606",6,6,"Castanea henryi",TRUE,"A","Q20"
"3190",4,"t117200010607",6,7,"Sapindus mukorossi",TRUE,"A","Q20"
"3191",4,"t117200010608",6,8,"Castanea henryi",TRUE,"A","Q20"
"3192",4,"t117200010609",6,9,"Liquidambar formosana",TRUE,"A","Q20"
"3193",4,"t117200010610",6,10,"Castanea henryi",TRUE,"A","Q20"
"3194",4,"t117200010611",6,11,"Sapindus mukorossi",TRUE,"A","Q20"
"3195",4,"t117200010612",6,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3196",4,"t117200010613",6,13,"Sapindus mukorossi",TRUE,"A","Q20"
"3197",4,"t117200010614",6,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3198",4,"t117200010615",6,15,"Castanea henryi",FALSE,"A","Q20"
"3199",4,"t117200010704",7,4,"Castanea henryi",FALSE,"A","Q20"
"3200",4,"t117200010705",7,5,"Castanea henryi",TRUE,"A","Q20"
"3201",4,"t117200010706",7,6,"Liquidambar formosana",TRUE,"A","Q20"
"3202",4,"t117200010707",7,7,"Castanea henryi",TRUE,"A","Q20"
"3203",4,"t117200010708",7,8,"Liquidambar formosana",TRUE,"A","Q20"
"3204",4,"t117200010709",7,9,"Sapindus mukorossi",TRUE,"A","Q20"
"3205",4,"t117200010710",7,10,"Liquidambar formosana",TRUE,"A","Q20"
"3206",4,"t117200010711",7,11,"Castanea henryi",TRUE,"A","Q20"
"3207",4,"t117200010712",7,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3208",4,"t117200010713",7,13,"Liquidambar formosana",TRUE,"A","Q20"
"3209",4,"t117200010714",7,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3210",4,"t117200010715",7,15,"Nyssa sinensis",FALSE,"A","Q20"
"3211",4,"t117200010804",8,4,"Sapindus mukorossi",FALSE,"A","Q20"
"3212",4,"t117200010805",8,5,"Sapindus mukorossi",TRUE,"A","Q20"
"3213",4,"t117200010806",8,6,"Sapindus mukorossi",TRUE,"A","Q20"
"3214",4,"t117200010807",8,7,"Castanea henryi",TRUE,"A","Q20"
"3215",4,"t117200010808",8,8,"Nyssa sinensis",TRUE,"A","Q20"
"3216",4,"t117200010809",8,9,"Sapindus mukorossi",TRUE,"A","Q20"
"3217",4,"t117200010810",8,10,"Sapindus mukorossi",TRUE,"A","Q20"
"3218",4,"t117200010811",8,11,"Nyssa sinensis",TRUE,"A","Q20"
"3219",4,"t117200010812",8,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3220",4,"t117200010813",8,13,"Nyssa sinensis",TRUE,"A","Q20"
"3221",4,"t117200010814",8,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3222",4,"t117200010815",8,15,"Nyssa sinensis",FALSE,"A","Q20"
"3223",4,"t117200010904",9,4,"Liquidambar formosana",FALSE,"A","Q20"
"3224",4,"t117200010905",9,5,"Nyssa sinensis",TRUE,"A","Q20"
"3225",4,"t117200010906",9,6,"Castanea henryi",TRUE,"A","Q20"
"3226",4,"t117200010907",9,7,"Castanea henryi",TRUE,"A","Q20"
"3227",4,"t117200010908",9,8,"Liquidambar formosana",TRUE,"A","Q20"
"3228",4,"t117200010909",9,9,"Nyssa sinensis",TRUE,"A","Q20"
"3229",4,"t117200010910",9,10,"Nyssa sinensis",TRUE,"A","Q20"
"3230",4,"t117200010911",9,11,"Castanea henryi",TRUE,"A","Q20"
"3231",4,"t117200010912",9,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3232",4,"t117200010913",9,13,"Nyssa sinensis",TRUE,"A","Q20"
"3233",4,"t117200010914",9,14,"Castanea henryi",TRUE,"A","Q20"
"3234",4,"t117200010915",9,15,"Sapindus mukorossi",FALSE,"A","Q20"
"3235",4,"t117200011004",10,4,"Liquidambar formosana",FALSE,"A","Q20"
"3236",4,"t117200011005",10,5,"Sapindus mukorossi",TRUE,"A","Q20"
"3237",4,"t117200011006",10,6,"Nyssa sinensis",TRUE,"A","Q20"
"3238",4,"t117200011007",10,7,"Sapindus mukorossi",TRUE,"A","Q20"
"3239",4,"t117200011008",10,8,"Nyssa sinensis",TRUE,"A","Q20"
"3240",4,"t117200011009",10,9,"Liquidambar formosana",TRUE,"A","Q20"
"3241",4,"t117200011010",10,10,"Castanea henryi",TRUE,"A","Q20"
"3242",4,"t117200011011",10,11,"Liquidambar formosana",TRUE,"A","Q20"
"3243",4,"t117200011012",10,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3244",4,"t117200011013",10,13,"Liquidambar formosana",TRUE,"A","Q20"
"3245",4,"t117200011014",10,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3246",4,"t117200011104",11,4,"Castanea henryi",FALSE,"A","Q20"
"3247",4,"t117200011105",11,5,"Liquidambar formosana",TRUE,"A","Q20"
"3248",4,"t117200011106",11,6,"Castanea henryi",TRUE,"A","Q20"
"3249",4,"t117200011107",11,7,"Sapindus mukorossi",TRUE,"A","Q20"
"3250",4,"t117200011108",11,8,"Liquidambar formosana",TRUE,"A","Q20"
"3251",4,"t117200011109",11,9,"Nyssa sinensis",TRUE,"A","Q20"
"3252",4,"t117200011110",11,10,"Castanea henryi",TRUE,"A","Q20"
"3253",4,"t117200011111",11,11,"Castanea henryi",TRUE,"A","Q20"
"3254",4,"t117200011112",11,12,"Nyssa sinensis",TRUE,"A","Q20"
"3255",4,"t117200011113",11,13,"Liquidambar formosana",TRUE,"A","Q20"
"3256",4,"t117200011114",11,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3257",4,"t117200011115",11,15,"Nyssa sinensis",FALSE,"A","Q20"
"3258",4,"t117200011204",12,4,"Liquidambar formosana",FALSE,"A","Q20"
"3259",4,"t117200011205",12,5,"Nyssa sinensis",TRUE,"A","Q20"
"3260",4,"t117200011206",12,6,"Liquidambar formosana",TRUE,"A","Q20"
"3261",4,"t117200011207",12,7,"Nyssa sinensis",TRUE,"A","Q20"
"3262",4,"t117200011208",12,8,"Nyssa sinensis",TRUE,"A","Q20"
"3263",4,"t117200011209",12,9,"Nyssa sinensis",TRUE,"A","Q20"
"3264",4,"t117200011210",12,10,"Nyssa sinensis",TRUE,"A","Q20"
"3265",4,"t117200011211",12,11,"Liquidambar formosana",TRUE,"A","Q20"
"3266",4,"t117200011212",12,12,"Nyssa sinensis",TRUE,"A","Q20"
"3267",4,"t117200011213",12,13,"Sapindus mukorossi",TRUE,"A","Q20"
"3268",4,"t117200011214",12,14,"Sapindus mukorossi",TRUE,"A","Q20"
"3269",4,"t117200011215",12,15,"Liquidambar formosana",FALSE,"A","Q20"
"3270",4,"t117200011304",13,4,"Sapium sebiferum",FALSE,"A","Q20"
"3271",4,"t117200011305",13,5,"Nyssa sinensis",TRUE,"A","Q20"
"3272",4,"t117200011306",13,6,"Nyssa sinensis",TRUE,"A","Q20"
"3273",4,"t117200011307",13,7,"Sapindus mukorossi",TRUE,"A","Q20"
"3274",4,"t117200011308",13,8,"Liquidambar formosana",TRUE,"A","Q20"
"3275",4,"t117200011309",13,9,"Sapindus mukorossi",TRUE,"A","Q20"
"3276",4,"t117200011310",13,10,"Sapindus mukorossi",TRUE,"A","Q20"
"3277",4,"t117200011311",13,11,"Nyssa sinensis",TRUE,"A","Q20"
"3278",4,"t117200011312",13,12,"Sapindus mukorossi",TRUE,"A","Q20"
"3279",4,"t117200011313",13,13,"Liquidambar formosana",TRUE,"A","Q20"
"3280",4,"t117200011314",13,14,"Liquidambar formosana",TRUE,"A","Q20"
"3281",4,"t117200011315",13,15,"Nyssa sinensis",FALSE,"A","Q20"
"3282",4,"t117200011404",14,4,"Liquidambar formosana",FALSE,"A","Q20"
"3283",4,"t117200011405",14,5,"Sapindus mukorossi",TRUE,"A","Q20"
"3284",4,"t117200011406",14,6,"Nyssa sinensis",TRUE,"A","Q20"
"3285",4,"t117200011407",14,7,"Nyssa sinensis",TRUE,"A","Q20"
"3286",4,"t117200011408",14,8,"Sapindus mukorossi",TRUE,"A","Q20"
"3287",4,"t117200011409",14,9,"Liquidambar formosana",TRUE,"A","Q20"
"3288",4,"t117200011410",14,10,"Sapindus mukorossi",TRUE,"A","Q20"
"3289",4,"t117200011411",14,11,"Castanea henryi",TRUE,"A","Q20"
"3290",4,"t117200011412",14,12,"Castanea henryi",TRUE,"A","Q20"
"3291",4,"t117200011413",14,13,"Liquidambar formosana",TRUE,"A","Q20"
"3292",4,"t117200011414",14,14,"Nyssa sinensis",TRUE,"A","Q20"
"3293",4,"t117200011415",14,15,"Sapindus mukorossi",FALSE,"A","Q20"
"3294",4,"t117200011504",15,4,"Liquidambar formosana",FALSE,"A","Q20"
"3295",4,"t117200011505",15,5,"Nyssa sinensis",FALSE,"A","Q20"
"3296",4,"t117200011506",15,6,"Sapindus mukorossi",FALSE,"A","Q20"
"3297",4,"t117200011508",15,8,"Sapindus mukorossi",FALSE,"A","Q20"
"3298",4,"t117200011509",15,9,"Liquidambar formosana",FALSE,"A","Q20"
"3299",4,"t117200011510",15,10,"Castanea henryi",FALSE,"A","Q20"
"3300",4,"t117200011511",15,11,"Nyssa sinensis",FALSE,"A","Q20"
"3301",4,"t117200011512",15,12,"Nyssa sinensis",FALSE,"A","Q20"
"3302",4,"t117200011513",15,13,"Liquidambar formosana",FALSE,"A","Q20"
"3303",4,"t117200011514",15,14,"Castanea henryi",FALSE,"A","Q20"
"3304",4,"t117200011515",15,15,"Nyssa sinensis",FALSE,"A","Q20"
"3305",8,"t118160010404",4,4,"Castanopsis sclerophylla",FALSE,"A","R16"
"3306",8,"t118160010405",4,5,"Castanopsis sclerophylla",FALSE,"A","R16"
"3307",8,"t118160010406",4,6,"Choerospondias axillaris",FALSE,"A","R16"
"3308",8,"t118160010407",4,7,"Nyssa sinensis",FALSE,"A","R16"
"3309",8,"t118160010408",4,8,"Quercus serrata",FALSE,"A","R16"
"3310",8,"t118160010409",4,9,"Castanopsis sclerophylla",FALSE,"A","R16"
"3311",8,"t118160010410",4,10,"Nyssa sinensis",FALSE,"A","R16"
"3312",8,"t118160010411",4,11,"Castanea henryi",FALSE,"A","R16"
"3313",8,"t118160010412",4,12,"Nyssa sinensis",FALSE,"A","R16"
"3314",8,"t118160010413",4,13,"Sapium sebiferum",FALSE,"A","R16"
"3315",8,"t118160010415",4,15,"Choerospondias axillaris",FALSE,"A","R16"
"3316",8,"t118160010504",5,4,"Liquidambar formosana",FALSE,"A","R16"
"3317",8,"t118160010505",5,5,"Sapindus mukorossi",TRUE,"A","R16"
"3318",8,"t118160010506",5,6,"Castanopsis sclerophylla",TRUE,"A","R16"
"3319",8,"t118160010507",5,7,"Nyssa sinensis",TRUE,"A","R16"
"3320",8,"t118160010508",5,8,"Castanopsis sclerophylla",TRUE,"A","R16"
"3321",8,"t118160010509",5,9,"Sapindus mukorossi",TRUE,"A","R16"
"3322",8,"t118160010510",5,10,"Sapium sebiferum",TRUE,"A","R16"
"3323",8,"t118160010511",5,11,"Nyssa sinensis",TRUE,"A","R16"
"3324",8,"t118160010512",5,12,"Choerospondias axillaris",TRUE,"A","R16"
"3325",8,"t118160010513",5,13,"Liquidambar formosana",TRUE,"A","R16"
"3326",8,"t118160010514",5,14,"Nyssa sinensis",TRUE,"A","R16"
"3327",8,"t118160010515",5,15,"Castanea henryi",FALSE,"A","R16"
"3328",8,"t118160010604",6,4,"Sapium sebiferum",FALSE,"A","R16"
"3329",8,"t118160010605",6,5,"Nyssa sinensis",TRUE,"A","R16"
"3330",8,"t118160010606",6,6,"Sapindus mukorossi",TRUE,"A","R16"
"3331",8,"t118160010607",6,7,"Liquidambar formosana",TRUE,"A","R16"
"3332",8,"t118160010608",6,8,"Sapindus mukorossi",TRUE,"A","R16"
"3333",8,"t118160010609",6,9,"Sapindus mukorossi",TRUE,"A","R16"
"3334",8,"t118160010610",6,10,"Liquidambar formosana",TRUE,"A","R16"
"3335",8,"t118160010611",6,11,"Liquidambar formosana",TRUE,"A","R16"
"3336",8,"t118160010612",6,12,"Sapindus mukorossi",TRUE,"A","R16"
"3337",8,"t118160010613",6,13,"Liquidambar formosana",TRUE,"A","R16"
"3338",8,"t118160010614",6,14,"Castanopsis sclerophylla",TRUE,"A","R16"
"3339",8,"t118160010615",6,15,"Liquidambar formosana",FALSE,"A","R16"
"3340",8,"t118160010704",7,4,"Castanopsis sclerophylla",FALSE,"A","R16"
"3341",8,"t118160010705",7,5,"Nyssa sinensis",TRUE,"A","R16"
"3342",8,"t118160010706",7,6,"Nyssa sinensis",TRUE,"A","R16"
"3343",8,"t118160010707",7,7,"Sapindus mukorossi",TRUE,"A","R16"
"3344",8,"t118160010708",7,8,"Sapium sebiferum",TRUE,"A","R16"
"3345",8,"t118160010709",7,9,"Castanopsis sclerophylla",TRUE,"A","R16"
"3346",8,"t118160010710",7,10,"Castanopsis sclerophylla",TRUE,"A","R16"
"3347",8,"t118160010711",7,11,"Sapium sebiferum",TRUE,"A","R16"
"3348",8,"t118160010712",7,12,"Choerospondias axillaris",TRUE,"A","R16"
"3349",8,"t118160010713",7,13,"Quercus serrata",TRUE,"A","R16"
"3350",8,"t118160010714",7,14,"Castanopsis sclerophylla",TRUE,"A","R16"
"3351",8,"t118160010715",7,15,"Liquidambar formosana",FALSE,"A","R16"
"3352",8,"t118160010804",8,4,"Choerospondias axillaris",FALSE,"A","R16"
"3353",8,"t118160010805",8,5,"Choerospondias axillaris",TRUE,"A","R16"
"3354",8,"t118160010806",8,6,"Choerospondias axillaris",TRUE,"A","R16"
"3355",8,"t118160010807",8,7,"Castanopsis sclerophylla",TRUE,"A","R16"
"3356",8,"t118160010808",8,8,"Castanea henryi",TRUE,"A","R16"
"3357",8,"t118160010809",8,9,"Sapium sebiferum",TRUE,"A","R16"
"3358",8,"t118160010810",8,10,"Nyssa sinensis",TRUE,"A","R16"
"3359",8,"t118160010811",8,11,"Nyssa sinensis",TRUE,"A","R16"
"3360",8,"t118160010812",8,12,"Castanopsis sclerophylla",TRUE,"A","R16"
"3361",8,"t118160010813",8,13,"Sapium sebiferum",TRUE,"A","R16"
"3362",8,"t118160010814",8,14,"Liquidambar formosana",TRUE,"A","R16"
"3363",8,"t118160010815",8,15,"Sapium sebiferum",FALSE,"A","R16"
"3364",8,"t118160010904",9,4,"Choerospondias axillaris",FALSE,"A","R16"
"3365",8,"t118160010905",9,5,"Sapindus mukorossi",TRUE,"A","R16"
"3366",8,"t118160010906",9,6,"Choerospondias axillaris",TRUE,"A","R16"
"3367",8,"t118160010907",9,7,"Quercus serrata",TRUE,"A","R16"
"3368",8,"t118160010908",9,8,"Sapindus mukorossi",TRUE,"A","R16"
"3369",8,"t118160010909",9,9,"Sapium sebiferum",TRUE,"A","R16"
"3370",8,"t118160010910",9,10,"Sapium sebiferum",TRUE,"A","R16"
"3371",8,"t118160010911",9,11,"Sapindus mukorossi",TRUE,"A","R16"
"3372",8,"t118160010912",9,12,"Quercus serrata",TRUE,"A","R16"
"3373",8,"t118160010913",9,13,"Liquidambar formosana",TRUE,"A","R16"
"3374",8,"t118160010914",9,14,"Choerospondias axillaris",TRUE,"A","R16"
"3375",8,"t118160010915",9,15,"Castanopsis sclerophylla",FALSE,"A","R16"
"3376",8,"t118160011004",10,4,"Castanea henryi",FALSE,"A","R16"
"3377",8,"t118160011005",10,5,"Liquidambar formosana",TRUE,"A","R16"
"3378",8,"t118160011006",10,6,"Choerospondias axillaris",TRUE,"A","R16"
"3379",8,"t118160011007",10,7,"Choerospondias axillaris",TRUE,"A","R16"
"3380",8,"t118160011008",10,8,"Quercus serrata",TRUE,"A","R16"
"3381",8,"t118160011009",10,9,"Castanea henryi",TRUE,"A","R16"
"3382",8,"t118160011010",10,10,"Sapindus mukorossi",TRUE,"A","R16"
"3383",8,"t118160011011",10,11,"Choerospondias axillaris",TRUE,"A","R16"
"3384",8,"t118160011012",10,12,"Castanopsis sclerophylla",TRUE,"A","R16"
"3385",8,"t118160011013",10,13,"Nyssa sinensis",TRUE,"A","R16"
"3386",8,"t118160011014",10,14,"Sapindus mukorossi",TRUE,"A","R16"
"3387",8,"t118160011104",11,4,"Nyssa sinensis",FALSE,"A","R16"
"3388",8,"t118160011105",11,5,"Quercus serrata",TRUE,"A","R16"
"3389",8,"t118160011106",11,6,"Quercus serrata",TRUE,"A","R16"
"3390",8,"t118160011107",11,7,"Castanopsis sclerophylla",TRUE,"A","R16"
"3391",8,"t118160011108",11,8,"Sapindus mukorossi",TRUE,"A","R16"
"3392",8,"t118160011109",11,9,"Castanea henryi",TRUE,"A","R16"
"3393",8,"t118160011110",11,10,"Choerospondias axillaris",TRUE,"A","R16"
"3394",8,"t118160011111",11,11,"Sapium sebiferum",TRUE,"A","R16"
"3395",8,"t118160011112",11,12,"Quercus serrata",TRUE,"A","R16"
"3396",8,"t118160011113",11,13,"Liquidambar formosana",TRUE,"A","R16"
"3397",8,"t118160011115",11,15,"Castanea henryi",FALSE,"A","R16"
"3398",8,"t118160011204",12,4,"Sapium sebiferum",FALSE,"A","R16"
"3399",8,"t118160011205",12,5,"Quercus serrata",TRUE,"A","R16"
"3400",8,"t118160011206",12,6,"Nyssa sinensis",TRUE,"A","R16"
"3401",8,"t118160011207",12,7,"Sapium sebiferum",TRUE,"A","R16"
"3402",8,"t118160011208",12,8,"Castanopsis sclerophylla",TRUE,"A","R16"
"3403",8,"t118160011209",12,9,"Nyssa sinensis",TRUE,"A","R16"
"3404",8,"t118160011210",12,10,"Choerospondias axillaris",TRUE,"A","R16"
"3405",8,"t118160011211",12,11,"Nyssa sinensis",TRUE,"A","R16"
"3406",8,"t118160011212",12,12,"Castanea henryi",TRUE,"A","R16"
"3407",8,"t118160011213",12,13,"Castanopsis sclerophylla",TRUE,"A","R16"
"3408",8,"t118160011214",12,14,"Sapium sebiferum",TRUE,"A","R16"
"3409",8,"t118160011304",13,4,"Quercus serrata",FALSE,"A","R16"
"3410",8,"t118160011305",13,5,"Choerospondias axillaris",TRUE,"A","R16"
"3411",8,"t118160011306",13,6,"Choerospondias axillaris",TRUE,"A","R16"
"3412",8,"t118160011307",13,7,"Sapium sebiferum",TRUE,"A","R16"
"3413",8,"t118160011308",13,8,"Choerospondias axillaris",TRUE,"A","R16"
"3414",8,"t118160011309",13,9,"Sapindus mukorossi",TRUE,"A","R16"
"3415",8,"t118160011310",13,10,"Liquidambar formosana",TRUE,"A","R16"
"3416",8,"t118160011311",13,11,"Castanopsis sclerophylla",TRUE,"A","R16"
"3417",8,"t118160011312",13,12,"Sapium sebiferum",TRUE,"A","R16"
"3418",8,"t118160011313",13,13,"Sapium sebiferum",TRUE,"A","R16"
"3419",8,"t118160011314",13,14,"Liquidambar formosana",TRUE,"A","R16"
"3420",8,"t118160011315",13,15,"Sapium sebiferum",FALSE,"A","R16"
"3421",8,"t118160011404",14,4,"Castanopsis sclerophylla",FALSE,"A","R16"
"3422",8,"t118160011405",14,5,"Sapindus mukorossi",TRUE,"A","R16"
"3423",8,"t118160011406",14,6,"Castanea henryi",TRUE,"A","R16"
"3424",8,"t118160011407",14,7,"Castanea henryi",TRUE,"A","R16"
"3425",8,"t118160011408",14,8,"Castanopsis sclerophylla",TRUE,"A","R16"
"3426",8,"t118160011409",14,9,"Quercus serrata",TRUE,"A","R16"
"3427",8,"t118160011410",14,10,"Castanea henryi",TRUE,"A","R16"
"3428",8,"t118160011411",14,11,"Sapindus mukorossi",TRUE,"A","R16"
"3429",8,"t118160011412",14,12,"Castanopsis sclerophylla",TRUE,"A","R16"
"3430",8,"t118160011413",14,13,"Liquidambar formosana",TRUE,"A","R16"
"3431",8,"t118160011414",14,14,"Choerospondias axillaris",TRUE,"A","R16"
"3432",8,"t118160011415",14,15,"Nyssa sinensis",FALSE,"A","R16"
"3433",8,"t118160011504",15,4,"Castanopsis sclerophylla",FALSE,"A","R16"
"3434",8,"t118160011505",15,5,"Sapium sebiferum",FALSE,"A","R16"
"3435",8,"t118160011506",15,6,"Sapindus mukorossi",FALSE,"A","R16"
"3436",8,"t118160011507",15,7,"Liquidambar formosana",FALSE,"A","R16"
"3437",8,"t118160011508",15,8,"Liquidambar formosana",FALSE,"A","R16"
"3438",8,"t118160011509",15,9,"Castanea henryi",FALSE,"A","R16"
"3439",8,"t118160011510",15,10,"Sapium sebiferum",FALSE,"A","R16"
"3440",8,"t118160011512",15,12,"Sapindus mukorossi",FALSE,"A","R16"
